ItemName,ItemDesc,ItemPrice,RestaurantName,image_url
"Potaje De Chicharos","black bean soup with sour cream",3.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Todays Soup","no description",3.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Ensalada De La Casa","romaine, vegetables, creamy white wine vinaigrette",3.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Ensalada De Pollo","grilled marinated chicken, avocado, tomato, mustard vinaigrette",5.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Ensalada De Espinacas","spinach salad with goat cheese, walnuts, pears",5.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Ensalada Caprese","tomatoes, fresh mozzarella, basil, balsamic vinaigrette",5.5,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Ensalada De Remolachas","roasted beets, baby lettuce, shallot dressing",4.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Quesos Con Membrillo","spanish cheese plate with quince and almonds.",7.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Patatas Alioli","garlic potato salad",3.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Tortilla","spanish style omelet with potatoes and onions",3.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Pisto Manchego","sauteed assorted vegetables, garlic, olive oil, toast points with manchego cheese.",4.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Aceitunas Alinadas","marinated olives in olive oil and herbs",3.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Jamon Con Pan Y Tomate","spanish ham with tomato bread and manchego cheese",6.5,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Charcuteria","assorted imported spanish meats.",7.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Pollo Relleno","stuffed chicken breast with spinach and cheese",5.5,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Canelon De Atun","tuna cannelloni, spinach, white wine vinaigrette",4.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Salmon Ahumado","smoked salmon, toast points, eggs, onions, capers, horseradish",7.5,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Salpicon De Mariscos","assorted seafood and octopus salad",6.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Alcachofas A La Vinagreta","marinated artichokes with garlic, herbs, balsamic",4.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Esparragos Con Tres Salsas","fresh asparagus, avocado, tomato",4.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Avocado Con Cangrejo","half avocado with fresh crabmeat salad",6.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Aceitunas Rellenas","fried spanish olives, stuffed with spanish chorizo",3.5,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Queso De Cabra Con Tomate","baked goat cheese in tomato sauce, olives, garlic bread",5.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Datiles Con Tocino","baked fresh dates wrapped with bacon, bell pepper sauce",5.5,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Parrillada De Vegetales","grilled seasonal vegetables with balsamic vinaigrette",5.5,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Champinones Al Jerez","sauteed wild mushrooms with amontillado sauce",5.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Berenjenas Con Queso Y Avellanas","baked stuffed eggplant with goat cheese, hazelnuts, pepper sauce",5.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Cabrillas Barcelona","baked snails with tomato and alioli",5.5,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Patatas Bravas","spanish style potatoes with spicy tomato sauce",3.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Pincho De Pollo","skewer of chicken with cumin mayonnaise",5.5,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Alas De Pollo Picantes","spicy chicken wings, grapes, sherry mayonaise",4.5,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Pechuga De Pollo Plancha","grilled chicken breast with leeks, mustard sauce",5.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Pasta Con Pollo","fettuccine with grilled chicken, mushrooms, tomato sauce",5.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Lomo De Cerdo Plancha","sauteed pork tenderloin with spanish potatoes, peppers, garlic sauce",6.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Empanada De Cordero","puffed pastry with lamb, rioja sauce",6.75,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Chuletitas De Cordero","grilled lamb chops with cous cous, cabbage, shiitake, bacon, paprika sauce",9.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Salchicha De Pato","grilled duck sausage with mushroom ragu, rosemary sauce",6.25,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Pincho De Solomillo","skewer of beef tenderloin, caramelized onions, horseradish",7.5,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Filete Con Patatas","grilled sirloin with roasted potatoes, onions, red wine sauce",7.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Pincho De Gambas","skewer of shrimp, garlic butter",6.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Fritura De Calamares Y Gambas","fried calamari and shrimp, spicy tomato sauce",6.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Gambas Al Ajillo","sauteed shrimp with a rich garlic sauce",7.25,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Vieriras Con Salsa De Azafran","grilled sea scallops, spinach, saffron sauce",7.25,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Mejillones Plancha","grilled mussels served on an iron skillet",6.5,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Salmon A La Parrilla","grilled salmon, asparagus, tomato, basil and alioli",6.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Filete De Pescado Mediterraneo","grilled tilapia with spinach, potatoes, lemon butter sauce",6.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Calamares A La Plancha","grilled squid with lemon and olive oil",6.5,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Croquetas De Cangrejos","crab croquettes with sherry mayonnaise",4.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Fideos Con Mariscos","linguine with assorted seafood, tomato saffron broth",7.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Vegetariana","all vegetable",13.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Valenciana","seafood, chicken, chorizo",15.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Catalana","all seafood",16.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Serranito","pork tenderloin sandwich, spanish ham, peppers and onions",6.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"De Pollo","marinated chicken breast sandwich",6.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"De Carne","beef tenderloin, carmelized onions, cabrales.",7.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Barcelona","goat cheese, spinach, tomato, portobello mushrooms",7.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Dali","sausage, onions, cheese, tomato",7.5,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Gaudi","roasted chicken, peppers, tomato, cheese",6.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Miro","tomato, basil, mozzarella cheese",6.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Pitisu Con Helado","puff pastry filled with vanilla ice cream, covered in a rich fudge sauce",5.5,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Flan","spanish vanilla custard",4.75,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Tarrina De Chocolate","intensely rich, frozen chocolate mousse with raspberry sauce",5.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Platano Con Helado","sauteed banana covered in caramel and pistachios with vanilla ice cream",5.5,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Pan Perdido","bread pudding layered with sauteed apples, served with raspberry sauce and creme anglaise",3.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Arroz Con Leche","thick spanish style rice pudding with citrus zest, dusted with cinnamon",3.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Bizcocho Borracho","espresso soaked lady fingers layered with sweetened mascarpone cheese",5.5,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Pera Rellena","roasted pear stuffed with white chocolate and mint, with a berry sauce",5.5,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Crema Catalana","catalan style custard",4.95,"Tapas Barcelona",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Plain Udon Set","no description",7.75,"Sea Ranch",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Tempura Udon Set","no description",8.75,"Sea Ranch",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Kakiage Udon Set","no description",9.25,"Sea Ranch",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Beef Udon Set","no description",9.25,"Sea Ranch",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Miso Ramen Set","no description",9.99,"Sea Ranch",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Shoyu Ramen Set","no description",9.99,"Sea Ranch",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Shio Ramen Set","no description",9.99,"Sea Ranch",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Plain Soba Set","no description",8.25,"Sea Ranch",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Tempura Soba Set","no description",9.25,"Sea Ranch",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Inariage Soba Set","no description",9.25,"Sea Ranch",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Zaru Soba","no description",7.25,"Sea Ranch",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Chirashi Udon Set","no description",9.99,"Sea Ranch",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Unagi Udon Set","no description",8.99,"Sea Ranch",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Miso Soup(Full)","no description",0.9,"Sea Ranch",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Miso Soup(Small)","no description",0.9,"Sea Ranch",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Miso Soup(Large)","no description",1.8,"Sea Ranch",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Edamame","no description",3.5,"Sea Ranch",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Gomaae","no description",4.99,"Sea Ranch",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Agedashi Tofu","no description",4.99,"Sea Ranch",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Salad","no description",3.25,"Sea Ranch",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Can Soda","no description",0.89,"Sea Ranch",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"San Pellegrino","no description",1.39,"Sea Ranch",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Paneer Pakora","Homemade cottage cheese dipped in chickpeas flour and deep fried.",7.5,"Mt. Everest Restaurant",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Vegetable Samosa","Flaky golden pastry, stuffed with potatoes, green peas, mild spices and herbs.",4.95,"Mt. Everest Restaurant",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Onion Bhaji","Sliced onion mixed with spiced chickpeas flour and deep fried.",4.95,"Mt. Everest Restaurant",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Mixed Vegetable Pakora","Crispy assorted vegetables, golden fried with light batter.",4.95,"Mt. Everest Restaurant",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Chicken Pakora","Succulent marinated pieces of chicken dipped in batter and deep fried.",6.95,"Mt. Everest Restaurant",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
